SATL,SATL,SATL,SATL,SATL
Open,High,Low,Close,Volume
1.090000033378601,1.100000023841858,1.0499999523162842,1.090000033378601,52300
1.0800000429153442,1.1449999809265137,1.0800000429153442,1.1200000047683716,55000
1.100000023841858,1.1799999475479126,1.100000023841858,1.1100000143051147,278900
1.100000023841858,1.1100000143051147,1.0,1.0,139400
1.0499999523162842,1.0499999523162842,0.9900000095367432,1.0,114500
0.9900000095367432,0.9900000095367432,0.9399999976158142,0.9750000238418579,64300
0.9900000095367432,1.0,0.9620000123977661,1.0,28900
1.0,1.090000033378601,0.9990000128746033,1.059999942779541,80100
1.0800000429153442,1.0800000429153442,0.9900000095367432,1.0299999713897705,31400
1.0,1.0299999713897705,0.9900000095367432,0.9950000047683716,12200
1.0,1.0099999904632568,0.9900000095367432,1.0010000467300415,37000
1.0299999713897705,1.0499999523162842,0.9789999723434448,1.0,16200
1.0399999618530273,1.0399999618530273,0.9900000095367432,1.0,39200
0.9900000095367432,1.0499999523162842,0.9900000095367432,0.9990000128746033,43500
1.0299999713897705,1.0299999713897705,0.9649999737739563,0.9700000286102295,71200
1.0,1.0399999618530273,0.9800000190734863,1.0,42300
0.9700000286102295,1.0299999713897705,0.9700000286102295,1.0099999904632568,9100
1.0,1.0099999904632568,0.9800000190734863,1.0,8700
1.0,1.0099999904632568,0.9700000286102295,0.9850000143051147,41800
1.0,1.0,0.9800000190734863,0.984000027179718,13500
0.9890000224113464,1.0199999809265137,0.9850000143051147,1.0,40700
1.0,1.0099999904632568,0.9900000095367432,1.0099999904632568,15600
0.9929999709129333,1.0099999904632568,0.9800000190734863,1.0099999904632568,284100
1.0099999904632568,1.0099999904632568,0.9800000190734863,0.9950000047683716,23600
1.0,1.0099999904632568,0.9900000095367432,1.0099999904632568,33600
1.0,1.0099999904632568,0.9900000095367432,1.0,88800
1.0,1.0,0.9900000095367432,0.9919999837875366,20600
0.9800000190734863,1.0,0.949999988079071,0.984000027179718,26200
1.0099999904632568,1.0099999904632568,0.9800000190734863,1.0099999904632568,10600
0.9900000095367432,1.0,0.9599999785423279,0.9900000095367432,19300
0.9679999947547913,1.0099999904632568,0.9599999785423279,0.9710000157356262,37700
0.9900000095367432,1.0,0.9800000190734863,0.9850000143051147,23400
0.9750000238418579,0.9950000047683716,0.9700000286102295,0.9700000286102295,7200
0.9900000095367432,1.0,0.949999988079071,0.9549999833106995,33300
0.9549999833106995,0.9750000238418579,0.9300000071525574,0.9380000233650208,46000
0.9549999833106995,0.9750000238418579,0.9380000233650208,0.949999988079071,61300
0.9900000095367432,1.0,0.9300000071525574,0.9710000157356262,106500
0.9850000143051147,0.9850000143051147,0.9430000185966492,0.9779999852180481,34200
1.0,1.059999942779541,0.9950000047683716,1.0499999523162842,103500
1.0800000429153442,1.090000033378601,0.9980000257492065,1.0099999904632568,130000
1.0,1.059999942779541,1.0,1.0149999856948853,142700
1.0399999618530273,1.0499999523162842,1.0,1.0099999904632568,152400
0.9800000190734863,1.0499999523162842,0.9800000190734863,0.9900000095367432,146100
0.9900000095367432,1.0199999809265137,0.9800000190734863,1.0099999904632568,75400
1.0099999904632568,1.0199999809265137,0.9850000143051147,1.0,97300
1.0099999904632568,1.3200000524520874,1.0,1.3200000524520874,614300
1.3200000524520874,1.340000033378601,1.2000000476837158,1.2699999809265137,206000
1.2799999713897705,1.4500000476837158,1.2000000476837158,1.399999976158142,262800
1.399999976158142,1.409999966621399,1.309999942779541,1.399999976158142,179900
1.409999966621399,1.4299999475479126,1.350000023841858,1.3899999856948853,115800
1.399999976158142,1.4900000095367432,1.309999942779541,1.4550000429153442,290600
1.4199999570846558,2.1500000953674316,1.4199999570846558,1.9700000286102295,1076500
2.0199999809265137,2.200000047683716,1.7400000095367432,1.7999999523162842,603300
1.7899999618530273,2.049999952316284,1.7760000228881836,1.9600000381469727,336400
2.049999952316284,2.7200000286102295,2.0199999809265137,2.609999895095825,1006300
2.819999933242798,3.9000000953674316,2.759999990463257,3.140000104904175,5783100
3.549999952316284,4.099999904632568,3.3499999046325684,3.9200000762939453,5500000
4.75,5.489999771118164,4.619999885559082,4.739999771118164,8181900
4.239999771118164,4.433000087738037,3.619999885559082,3.9800000190734863,2671800
4.0,4.25,3.869999885559082,3.9800000190734863,1875700
4.03000020980835,4.03000020980835,3.2200000286102295,3.490000009536743,1825100
3.5399999618530273,3.6600000858306885,3.5,3.505000114440918,804900
3.259999990463257,4.085000038146973,3.0999999046325684,4.019999980926514,1729100
4.159999847412109,4.159999847412109,3.7300000190734863,3.875,860600
3.799999952316284,3.805000066757202,3.359999895095825,3.4000000953674316,1280200
3.569999933242798,3.700000047683716,3.25,3.2699999809265137,671500
3.1600000858306885,3.4800000190734863,3.069999933242798,3.069999933242798,584800
3.0999999046325684,3.25,3.072000026702881,3.0999999046325684,590100
3.180000066757202,3.6700000762939453,3.119999885559082,3.2899999618530273,999200
3.359999895095825,3.9200000762939453,3.242000102996826,3.890000104904175,1531500
3.7899999618530273,4.090000152587891,3.4100000858306885,3.680000066757202,1366700
3.75,3.880000114440918,3.3399999141693115,3.4100000858306885,750700
3.3499999046325684,3.369999885559082,2.799999952316284,2.8499999046325684,705300
3.0899999141693115,3.259999990463257,3.0199999809265137,3.049999952316284,494500
3.4800000190734863,3.490999937057495,3.049999952316284,3.1700000762939453,1127900
3.369999885559082,3.447999954223633,3.2300000190734863,3.2899999618530273,564100
3.5,3.5,3.2300000190734863,3.309999942779541,814500
3.240000009536743,3.299999952316284,2.940000057220459,3.1700000762939453,696000
3.0,3.2899999618530273,2.940000057220459,2.9600000381469727,556100
2.9000000953674316,2.9800000190734863,2.6549999713897705,2.740000009536743,551600
2.9200000762939453,2.990000009536743,2.809999942779541,2.890000104904175,176600
2.9000000953674316,2.9800000190734863,2.799999952316284,2.859999895095825,501300
2.890000104904175,2.9200000762939453,2.8399999141693115,2.880000114440918,227300
2.9000000953674316,2.938999891281128,2.8399999141693115,2.9000000953674316,229200
3.140000104904175,3.309999942779541,2.809999942779541,2.880000114440918,1159200
2.9000000953674316,2.9700000286102295,2.8499999046325684,2.9000000953674316,393900
2.950000047683716,2.9649999141693115,2.8399999141693115,2.880000114440918,295100
2.930000066757202,3.200000047683716,2.8299999237060547,3.0,786500
2.9000000953674316,3.0299999713897705,2.740000009536743,2.8499999046325684,405500
2.7300000190734863,2.890000104904175,2.7300000190734863,2.819999933242798,362600
2.819999933242798,2.880000114440918,2.6700000762939453,2.7200000286102295,342300
2.809999942779541,2.880000114440918,2.7200000286102295,2.7799999713897705,256000
2.819999933242798,2.872999906539917,2.7730000019073486,2.799999952316284,206900
2.799999952316284,2.8499999046325684,2.7300000190734863,2.799999952316284,383600
2.809999942779541,2.8299999237060547,2.75,2.7799999713897705,375000
3.0199999809265137,3.119999885559082,2.7799999713897705,3.0399999618530273,1244000
3.0999999046325684,3.390000104904175,3.0850000381469727,3.369999885559082,1644500
3.509999990463257,3.799999952316284,3.259999990463257,3.690000057220459,1980200
4.039999961853027,4.599999904632568,3.9100000858306885,4.510000228881836,3165700
5.054999828338623,5.119999885559082,4.03000020980835,4.090000152587891,3522800
3.809999942779541,4.21999979019165,3.5999999046325684,4.045000076293945,1427600
4.300000190734863,4.75,4.210000038146973,4.739999771118164,1313600
4.889999866485596,4.889999866485596,4.460000038146973,4.539999961853027,1283100
4.639999866485596,4.650000095367432,4.159999847412109,4.329999923706055,1167300
4.269999980926514,4.317999839782715,3.880000114440918,3.930000066757202,805000
3.8499999046325684,4.019999980926514,3.690000057220459,4.010000228881836,753900
3.940000057220459,3.940000057220459,3.549999952316284,3.555000066757202,649700
3.450000047683716,3.609999895095825,3.2200000286102295,3.244999885559082,699800
3.2100000381469727,3.2300000190734863,2.944999933242798,3.0350000858306885,619300
3.0899999141693115,3.2750000953674316,2.990000009536743,3.0299999713897705,383400
3.119999885559082,3.140000104904175,2.809999942779541,2.8399999141693115,592200
2.8499999046325684,3.059999942779541,2.7699999809265137,3.059999942779541,538900
3.1700000762939453,3.187999963760376,2.7799999713897705,2.8499999046325684,421000
2.759999990463257,2.809999942779541,2.5999999046325684,2.6600000858306885,614500
2.7300000190734863,3.4200000762939453,2.7100000381469727,3.2899999618530273,1255400
3.200000047683716,3.299999952316284,2.940000057220459,2.950000047683716,962900
2.9100000858306885,2.9700000286102295,2.859999895095825,2.924999952316284,444000
3.0,3.0,2.7249999046325684,2.7899999618530273,681500
2.9600000381469727,2.9800000190734863,2.869999885559082,2.950000047683716,528300
3.200000047683716,3.924999952316284,3.0,3.6500000953674316,2621200
3.819999933242798,3.875,3.1700000762939453,3.369999885559082,1347300
3.6700000762939453,3.740000009536743,3.440999984741211,3.575000047683716,500800
3.549999952316284,4.300000190734863,3.5399999618530273,4.059999942779541,1414100
4.010000228881836,4.099999904632568,3.7290000915527344,3.859999895095825,771500
4.059999942779541,4.164999961853027,3.8350000381469727,4.150000095367432,632300
3.950000047683716,4.105000019073486,3.9100000858306885,4.0,544300
3.7899999618530273,3.890000104904175,3.6500000953674316,3.7899999618530273,508300
3.9100000858306885,4.119999885559082,3.890000104904175,4.039999961853027,614300
3.75,3.930000066757202,3.684999942779541,3.9100000858306885,695500
3.9100000858306885,3.990000009536743,3.630000114440918,3.75,486000
3.7300000190734863,4.340000152587891,3.700000047683716,4.199999809265137,1005200
4.159999847412109,4.170000076293945,3.7149999141693115,3.75,611800
3.609999895095825,3.6570000648498535,3.4600000381469727,3.569999933242798,627100
3.5899999141693115,3.7100000381469727,3.450000047683716,3.5899999141693115,296500
3.490000009536743,3.700000047683716,3.450000047683716,3.619999885559082,226400
3.4100000858306885,3.5399999618530273,3.240000009536743,3.2850000858306885,355100
3.1700000762939453,3.390000104904175,3.0,3.380000114440918,568300
3.3499999046325684,3.6500000953674316,3.177000045776367,3.509999990463257,241600
3.5999999046325684,3.6440000534057617,2.9700000286102295,3.0399999618530273,895100
3.1700000762939453,3.619999885559082,3.119999885559082,3.5199999809265137,551500
3.369999885559082,3.799999952316284,3.3299999237060547,3.7799999713897705,596000
3.6600000858306885,3.7799999713897705,3.490000009536743,3.75,397600
3.9800000190734863,4.539999961853027,3.9000000953674316,4.46999979019165,1965700
4.090000152587891,4.139999866485596,3.75,3.9100000858306885,1412500
3.7300000190734863,4.21999979019165,3.7300000190734863,4.0,640000
3.940000057220459,4.170000076293945,3.869999885559082,3.890000104904175,462300
3.7899999618530273,3.8399999141693115,3.359999895095825,3.365000009536743,804900
3.5,3.6449999809265137,3.4000000953674316,3.609999895095825,408600
3.8399999141693115,3.8499999046325684,3.630000114440918,3.740000009536743,420100
3.7200000286102295,3.880000114440918,3.5899999141693115,3.609999895095825,341300
3.7300000190734863,3.7899999618530273,3.609999895095825,3.7100000381469727,399400
3.990000009536743,4.389999866485596,3.7899999618530273,3.9200000762939453,1267400
3.9200000762939453,4.168000221252441,3.8499999046325684,4.039999961853027,712900
3.8499999046325684,4.204999923706055,3.680000066757202,4.119999885559082,885600
4.230000019073486,4.400000095367432,3.950000047683716,4.03000020980835,963400
4.039999961853027,4.860000133514404,4.039999961853027,4.71999979019165,2441600
4.639999866485596,4.78000020980835,4.320000171661377,4.369999885559082,1289700
4.289999961853027,4.409999847412109,4.099999904632568,4.210000038146973,957700
4.300000190734863,4.380000114440918,3.9600000381469727,4.03000020980835,769200
4.190000057220459,4.329999923706055,4.130000114440918,4.230000019073486,840200
4.25,4.296999931335449,4.019999980926514,4.269999980926514,717000
4.409999847412109,4.829999923706055,4.079999923706055,4.150000095367432,1419700
4.320000171661377,4.489999771118164,4.050000190734863,4.090000152587891,1039500
4.0,4.210000038146973,3.75,4.150000095367432,1703700
4.179999828338623,4.940000057220459,4.171000003814697,4.659999847412109,3989100
4.860000133514404,4.920000076293945,4.099999904632568,4.139999866485596,6211400
4.070000171661377,4.079999923706055,3.890000104904175,3.944999933242798,1938100
4.034999847412109,4.269999980926514,3.9000000953674316,4.039999961853027,2145600
4.150000095367432,4.150000095367432,3.7100000381469727,3.7699999809265137,3108600
3.799999952316284,3.799999952316284,3.6050000190734863,3.7100000381469727,1884800
3.7100000381469727,3.7200000286102295,3.549999952316284,3.6500000953674316,1766400
3.990000009536743,4.190000057220459,3.8499999046325684,4.170000076293945,2836600
4.179999828338623,4.245999813079834,3.880000114440918,3.9200000762939453,1741600
3.880000114440918,3.9000000953674316,3.7300000190734863,3.740000009536743,1337000
3.7200000286102295,3.7850000858306885,3.6500000953674316,3.690000057220459,1249000
3.690000057220459,3.809999942779541,3.619999885559082,3.7100000381469727,1200000
3.6700000762939453,3.805000066757202,3.630000114440918,3.640000104904175,1773400
3.619999885559082,3.6549999713897705,3.4100000858306885,3.549999952316284,1614400
3.509999990463257,3.75,3.200000047683716,3.5299999713897705,2120400
3.4800000190734863,3.640000104904175,3.450000047683716,3.4800000190734863,959800
3.559999942779541,3.6600000858306885,3.4600000381469727,3.509999990463257,1156300
3.5,3.630000114440918,3.4800000190734863,3.5999999046325684,1294100
3.5799999237060547,3.700000047683716,3.2899999618530273,3.319999933242798,2074000
3.25,3.380000114440918,3.174999952316284,3.2100000381469727,1177700
3.1549999713897705,3.3350000381469727,3.119999885559082,3.2200000286102295,997100
3.309999942779541,3.4749999046325684,3.309999942779541,3.4200000762939453,882600
3.390000104904175,3.440000057220459,3.2950000762939453,3.309999942779541,1039700
3.3499999046325684,3.5399999618530273,3.299999952316284,3.5199999809265137,1219600
3.4700000286102295,3.549999952316284,3.4100000858306885,3.549999952316284,1360400
3.549999952316284,3.640000104904175,3.375,3.5399999618530273,1533900
3.5899999141693115,3.630000114440918,3.434999942779541,3.609999895095825,1396400
3.690000057220459,3.690000057220459,3.430000066757202,3.4600000381469727,1100300
3.5,3.7750000953674316,3.5,3.7300000190734863,1536500
3.740000009536743,3.7799999713897705,3.5799999237060547,3.759999990463257,10974700
3.9000000953674316,3.930000066757202,3.5799999237060547,3.619999885559082,1812200
3.609999895095825,3.6589999198913574,3.440000057220459,3.4700000286102295,1128500
3.450000047683716,3.5999999046325684,3.440000057220459,3.5399999618530273,819100
3.4800000190734863,3.5999999046325684,3.4600000381469727,3.559999942779541,712400
3.5,3.5,3.305000066757202,3.3499999046325684,1270500
3.369999885559082,3.3889999389648438,3.200000047683716,3.369999885559082,1486800
3.380000114440918,3.450000047683716,3.3310000896453857,3.440000057220459,641500
3.430000066757202,3.5,3.309999942779541,3.3499999046325684,715200
3.319999933242798,3.374000072479248,3.240000009536743,3.2799999713897705,926500
3.259999990463257,3.4149999618530273,3.25,3.359999895095825,797500
3.4000000953674316,3.609999895095825,3.3519999980926514,3.5799999237060547,1183500
3.5199999809265137,3.740000009536743,3.4600000381469727,3.7200000286102295,1519600
3.690000057220459,3.8399999141693115,3.609999895095825,3.6700000762939453,1825700
3.6600000858306885,3.6700000762939453,3.490000009536743,3.509999990463257,988100
3.6500000953674316,3.9200000762939453,3.4210000038146973,3.430000066757202,2196100
3.6500000953674316,3.6500000953674316,3.390000104904175,3.619999885559082,1782400
3.6600000858306885,3.7699999809265137,3.494999885559082,3.559999942779541,1139400
3.509999990463257,3.6050000190734863,3.5,3.5399999618530273,804700
3.559999942779541,3.5999999046325684,3.450000047683716,3.559999942779541,706600
3.640000104904175,3.640000104904175,3.4700000286102295,3.549999952316284,841000
3.559999942779541,3.619999885559082,3.390000104904175,3.390000104904175,1063300
3.440000057220459,3.5250000953674316,3.3399999141693115,3.380000114440918,670300
3.4049999713897705,3.424999952316284,3.259999990463257,3.2799999713897705,807900
3.2300000190734863,3.369999885559082,3.1500000953674316,3.259999990463257,1338300
3.3399999141693115,3.430000066757202,3.299999952316284,3.380000114440918,883500
3.440000057220459,3.549999952316284,3.3499999046325684,3.5199999809265137,985500
3.4700000286102295,3.5199999809265137,3.4019999504089355,3.440000057220459,744200
3.4600000381469727,3.5199999809265137,3.3499999046325684,3.380000114440918,895900
3.390000104904175,3.5399999618530273,3.3299999237060547,3.430000066757202,943000
3.4100000858306885,3.434999942779541,3.2300000190734863,3.2799999713897705,1297200
3.2799999713897705,3.494999885559082,3.2799999713897705,3.4800000190734863,1005500
3.559999942779541,3.8499999046325684,3.509999990463257,3.609999895095825,3220600
3.6600000858306885,3.869999885559082,3.5399999618530273,3.7200000286102295,3320700
3.7200000286102295,3.740000009536743,3.380000114440918,3.7100000381469727,2350400
3.559999942779541,3.7100000381469727,3.4800000190734863,3.569999933242798,1676100
3.559999942779541,3.5799999237060547,3.319999933242798,3.4200000762939453,1444700
3.3399999141693115,3.4000000953674316,3.25,3.359999895095825,1164900
3.3299999237060547,3.5999999046325684,3.3299999237060547,3.549999952316284,1616900
3.4800000190734863,3.630000114440918,3.434999942779541,3.509999990463257,1482000
3.440000057220459,3.7290000915527344,3.388000011444092,3.609999895095825,1528000
3.5899999141693115,3.7799999713897705,3.5299999713897705,3.75,1734700
3.740000009536743,3.7699999809265137,3.5799999237060547,3.6600000858306885,1236400
3.6700000762939453,3.690000057220459,3.559999942779541,3.619999885559082,533300
3.5999999046325684,3.7699999809265137,3.549999952316284,3.7300000190734863,1127100
3.549999952316284,3.680000066757202,3.5199999809265137,3.5899999141693115,1097900
3.609999895095825,3.7899999618530273,3.5799999237060547,3.5799999237060547,1710600
3.5799999237060547,3.5999999046325684,3.3499999046325684,3.4600000381469727,1473000
3.4200000762939453,3.515000104904175,3.369999885559082,3.5,1032400
3.4800000190734863,3.634999990463257,3.450000047683716,3.5999999046325684,1014800
3.569999933242798,3.75,3.5299999713897705,3.7200000286102295,1259900
3.759999990463257,3.816999912261963,3.5299999713897705,3.5399999618530273,1527700
3.5799999237060547,3.799999952316284,3.549999952316284,3.740000009536743,1106600
3.819999933242798,4.119999885559082,3.7300000190734863,3.8299999237060547,4628600
3.990000009536743,4.070000171661377,3.640000104904175,3.7300000190734863,3977900
3.740000009536743,3.8350000381469727,3.619999885559082,3.7699999809265137,1606300
3.740000009536743,3.765000104904175,3.4809000492095947,3.5299999713897705,2591378
